Date	Open	High	Low	Close*	Adj Close**	Volume
Oct 30, 2017	428.25	440.95	428.25	436.55	436.55	7,675,104
Oct 27, 2017	422.05	434.35	422.05	429.90	429.90	7,414,741
Oct 26, 2017	421.70	422.40	417.00	419.40	419.40	6,207,936
Oct 25, 2017	421.00	424.40	415.10	421.95	421.95	5,666,968
Oct 24, 2017	422.75	423.80	415.05	416.05	416.05	4,541,742
Oct 23, 2017	429.10	430.85	421.00	422.75	422.75	4,013,418
Oct 19, 2017	433.00	433.10	424.25	426.95	426.95	1,313,380
Oct 18, 2017	432.25	437.30	426.60	433.20	433.20	5,539,785
Oct 17, 2017	435.75	435.75	430.20	432.30	432.30	5,135,763
Oct 16, 2017	426.30	438.00	425.85	437.05	437.05	8,476,709
Oct 13, 2017	421.00	429.30	418.90	424.80	424.80	6,969,434
Oct 12, 2017	415.50	421.80	409.35	420.15	420.15	5,442,846
Oct 11, 2017	424.90	424.90	414.10	415.50	415.50	4,320,451
Oct 10, 2017	425.60	428.90	421.40	423.60	423.60	5,057,869
Oct 09, 2017	424.00	432.10	423.05	425.60	425.60	4,414,381
Oct 06, 2017	422.00	426.00	416.20	424.85	424.85	5,308,695
Oct 05, 2017	423.00	425.80	420.10	423.30	423.30	4,606,192
Oct 04, 2017	417.55	426.00	412.70	423.55	423.55	7,663,143
Oct 03, 2017	428.00	428.00	415.00	416.00	416.00	9,696,920
Sep 29, 2017	401.40	405.00	397.40	401.50	401.50	7,520,906
Sep 28, 2017	406.95	406.95	399.00	401.40	401.40	4,850,748
Sep 27, 2017	413.50	414.25	402.00	404.90	404.90	4,727,360
Sep 26, 2017	409.40	413.90	403.30	411.25	411.25	5,077,291
Sep 25, 2017	413.65	415.30	404.60	408.20	408.20	6,957,357
Sep 22, 2017	414.00	422.15	408.85	411.80	411.80	9,781,308
Sep 21, 2017	415.40	418.45	408.80	413.65	413.65	6,946,502
Sep 20, 2017	422.75	422.75	413.00	414.80	414.80	5,179,160
Sep 19, 2017	415.00	427.70	414.00	423.65	423.65	28,208,471
Sep 18, 2017	411.85	413.00	403.20	404.95	404.95	8,966,503
Sep 15, 2017	402.85	406.75	400.00	401.75	401.75	9,675,506
Sep 14, 2017	390.75	406.60	390.25	404.40	404.40	11,476,571
Sep 13, 2017	391.00	393.95	387.20	389.65	389.65	6,537,279
Sep 12, 2017	378.70	390.00	375.50	388.25	388.25	9,266,823
Sep 11, 2017	380.00	380.00	374.20	375.30	375.30	5,402,725
Sep 08, 2017	381.00	381.80	374.05	375.05	375.05	7,471,355
Sep 07, 2017	383.70	384.40	376.00	378.15	378.15	7,938,665
Sep 06, 2017	385.00	386.70	381.85	382.70	382.70	5,953,907
Sep 05, 2017	385.70	389.50	383.40	388.15	388.15	4,477,993
Sep 04, 2017	393.00	396.05	380.50	383.40	383.40	8,433,560
Sep 01, 2017	379.35	392.85	378.65	390.85	390.85	7,380,325
Aug 31, 2017	380.05	380.45	375.80	376.55	376.55	4,685,511
Aug 30, 2017	380.85	382.75	377.45	378.50	378.50	3,734,824
Aug 29, 2017	379.00	382.35	374.45	376.10	376.10	4,689,547
Aug 28, 2017	385.85	387.40	378.30	379.30	379.30	4,403,872
Aug 24, 2017	380.10	385.95	380.10	384.15	384.15	5,208,541
Aug 23, 2017	376.00	381.15	373.35	379.95	379.95	4,448,871
Aug 22, 2017	378.80	379.95	372.25	373.60	373.60	4,163,794
Aug 21, 2017	382.00	382.55	371.30	374.35	374.35	5,123,101
Aug 18, 2017	381.75	383.00	377.00	380.40	380.40	5,856,198
Aug 17, 2017	392.45	392.45	384.50	385.30	385.30	5,971,420
Aug 16, 2017	379.45	390.70	375.50	389.25	389.25	11,019,760
Aug 14, 2017	380.00	381.80	372.60	375.40	375.40	8,216,208
Aug 11, 2017	376.00	379.10	358.50	374.50	374.50	14,699,477
Aug 10, 2017	401.00	403.60	375.25	380.20	380.20	28,114,017
Aug 09, 2017	428.80	429.90	415.00	416.05	416.05	10,849,567
Aug 08, 2017	432.00	435.50	426.00	430.00	430.00	7,134,979
Aug 07, 2017	438.60	439.80	425.30	430.00	430.00	6,461,815
Aug 04, 2017	435.10	438.75	433.45	435.60	435.60	4,166,729
Aug 03, 2017	441.00	441.50	429.60	431.45	431.45	6,197,142
Aug 02, 2017	449.50	449.95	438.15	440.35	440.35	4,045,533
Aug 01, 2017	446.55	452.35	445.70	446.90	446.90	4,012,791
Jul 31, 2017	446.25	449.70	443.70	444.60	444.60	3,804,621
Jul 28, 2017	444.60	447.45	442.45	445.85	445.85	3,365,171
Jul 27, 2017	459.00	460.95	440.30	445.40	445.40	13,738,611
Jul 26, 2017	457.20	458.70	455.00	457.30	457.30	3,641,559
Jul 25, 2017	462.15	464.70	454.70	456.10	456.10	7,052,112
Jul 24, 2017	464.95	468.35	461.00	464.00	464.00	3,773,074
Jul 21, 2017	460.00	465.90	457.60	464.60	464.60	3,150,269
Jul 20, 2017	463.50	464.35	457.35	460.15	460.15	3,318,626
Jul 19, 2017	453.00	462.90	453.00	460.60	460.60	3,395,937
Jul 18, 2017	452.60	459.50	452.60	456.15	456.15	2,349,268
Jul 17, 2017	455.00	458.35	453.25	454.15	454.15	4,922,453
Jul 14, 2017	460.00	460.00	450.40	451.30	451.30	3,974,269
Jul 13, 2017	464.50	464.50	455.55	459.05	459.05	4,382,063
Jul 12, 2017	461.00	463.80	456.60	461.00	461.00	6,051,540
Jul 11, 2017	452.00	462.30	451.00	456.95	456.95	12,069,006
Jul 10, 2017	446.60	448.10	444.00	446.95	446.95	1,154,721
Jul 07, 2017	434.45	441.45	432.25	436.85	436.85	5,311,730
Jul 06, 2017	435.40	438.80	433.80	437.10	437.10	4,038,188
Jul 05, 2017	428.90	433.95	427.40	431.75	431.75	5,050,749
Jul 04, 2017	434.20	436.40	426.00	426.90	426.90	5,020,683
Jul 03, 2017	431.50	434.70	426.25	430.25	430.25	6,230,025
Jun 30, 2017	433.90	435.60	428.05	432.55	432.55	4,776,892
Jun 29, 2017	444.50	446.25	434.00	435.60	435.60	11,085,101
Jun 28, 2017	443.90	446.80	440.15	442.50	442.50	4,960,238
Jun 27, 2017	443.80	444.50	434.40	442.30	442.30	5,915,274
Jun 23, 2017	454.00	456.50	442.40	443.15	443.15	6,753,648
Jun 22, 2017	458.85	463.00	451.60	452.70	452.70	5,008,885
Jun 21, 2017	466.00	466.00	455.50	457.30	457.30	5,436,141
Jun 20, 2017	457.00	470.75	456.00	467.40	467.40	12,014,975
Jun 19, 2017	453.80	456.40	450.50	452.35	452.35	3,869,675
Jun 16, 2017	454.70	458.40	452.00	455.75	455.75	7,042,094
Jun 15, 2017	452.00	457.85	446.95	448.30	448.30	3,879,154
Jun 14, 2017	450.80	453.40	447.05	451.95	451.95	3,605,931
Jun 13, 2017	457.15	458.75	448.00	449.55	449.55	3,577,406
Jun 12, 2017	463.75	465.25	455.20	456.25	456.25	4,341,696
Jun 09, 2017	459.95	468.00	455.00	467.10	467.10	4,598,706
Jun 08, 2017	459.50	463.45	457.35	460.80	460.80	4,066,322
Jun 07, 2017	462.55	463.65	453.50	458.00	458.00	5,250,544
Jun 06, 2017	482.90	484.35	457.60	461.00	461.00	8,016,939
Jun 05, 2017	478.30	481.90	475.20	478.15	478.15	2,464,819
Jun 02, 2017	480.00	485.95	477.70	478.75	478.75	4,319,080
Jun 01, 2017	476.95	479.70	473.55	476.65	476.65	3,001,232
May 31, 2017	482.30	483.00	474.80	476.15	476.15	5,393,856
May 30, 2017	482.70	487.00	480.00	481.30	481.30	3,101,380
May 29, 2017	482.50	485.00	471.80	481.50	481.50	4,253,044
May 26, 2017	474.10	488.25	473.50	481.10	481.10	7,692,869
May 25, 2017	470.00	479.00	464.70	476.00	476.00	15,108,872
May 24, 2017	470.00	473.35	458.10	469.55	469.55	27,370,795
May 23, 2017	451.45	456.45	444.30	450.50	450.50	10,330,814
May 22, 2017	446.00	452.75	442.60	449.65	449.65	6,145,914
May 19, 2017	439.00	444.95	434.60	443.35	443.35	4,387,481
May 18, 2017	442.00	448.70	436.00	437.95	437.95	6,158,546
May 17, 2017	436.50	452.50	435.10	449.10	449.10	6,572,678
May 16, 2017	432.25	439.50	432.25	437.25	437.25	3,452,072
May 15, 2017	434.00	434.00	430.10	431.90	431.90	1,885,702
May 12, 2017	429.65	433.80	427.45	430.85	430.85	3,850,940
May 11, 2017	434.00	434.50	425.40	427.45	427.45	4,049,649
May 10, 2017	427.80	433.00	424.00	432.30	432.30	5,378,402
May 09, 2017	424.75	428.80	422.70	426.80	426.80	2,833,132
May 08, 2017	424.75	428.70	417.25	422.65	422.65	7,427,873
May 05, 2017	436.50	436.50	418.00	419.60	419.60	9,487,539
May 04, 2017	446.65	448.10	435.15	436.50	436.50	6,204,022
May 03, 2017	451.35	456.00	444.65	446.60	446.60	5,158,586
May 02, 2017	456.60	457.20	448.55	451.25	451.25	6,071,958
Apr 28, 2017	457.10	462.00	454.40	458.90	458.90	5,126,904
Apr 27, 2017	455.00	460.90	452.70	455.35	455.35	10,589,249
Apr 26, 2017	446.00	454.40	445.50	450.80	450.80	8,438,042
Apr 25, 2017	445.85	447.75	443.30	445.65	445.65	5,894,090
Apr 24, 2017	439.80	449.00	438.75	443.85	443.85	6,214,069
Apr 21, 2017	446.75	448.45	437.60	440.60	440.60	5,325,590
Apr 20, 2017	447.85	447.85	442.10	443.95	443.95	3,288,900
Apr 19, 2017	443.00	449.50	438.30	443.05	443.05	6,319,332
Apr 18, 2017	452.00	455.75	442.50	443.70	443.70	4,235,130
Apr 17, 2017	452.00	455.70	447.30	449.20	449.20	4,913,930
Apr 13, 2017	461.85	463.35	451.20	453.35	453.35	5,930,185
Apr 12, 2017	468.70	471.55	461.60	464.55	464.55	5,991,598
Apr 11, 2017	477.90	478.35	471.10	472.25	472.25	4,887,918
Apr 10, 2017	471.65	478.30	467.55	474.90	474.90	5,437,523
Apr 07, 2017	468.45	480.55	466.65	468.30	468.30	8,089,461
Apr 06, 2017	474.30	478.50	470.60	473.20	473.20	6,703,078
Apr 05, 2017	470.40	475.00	467.25	473.50	473.50	5,287,168
Apr 03, 2017	468.25	472.30	467.60	470.40	470.40	2,951,896
Mar 31, 2017	466.50	472.50	464.50	465.85	465.85	6,400,088
Mar 30, 2017	463.50	469.80	462.85	468.40	468.40	9,482,785
Mar 29, 2017	474.90	475.00	463.60	469.05	469.05	6,680,569
Mar 28, 2017	467.50	473.00	467.50	472.40	472.40	2,982,614
Mar 27, 2017	469.00	469.15	462.10	464.75	464.75	4,417,413
Mar 24, 2017	470.75	474.80	467.55	470.40	470.40	4,296,510
Mar 23, 2017	461.30	477.00	461.30	472.90	472.90	8,665,384
Mar 22, 2017	469.95	469.95	458.50	459.90	459.90	4,695,648
Mar 21, 2017	478.00	478.05	470.65	473.75	473.75	4,685,410
Mar 20, 2017	476.55	478.20	470.75	476.00	476.00	2,871,104
Mar 17, 2017	481.35	484.20	471.70	476.50	476.50	6,338,248
Mar 16, 2017	478.70	482.00	476.15	480.95	480.95	6,272,947
Mar 15, 2017	475.00	476.55	470.65	473.45	473.45	4,801,312
Mar 14, 2017	481.00	483.00	468.45	469.75	469.75	6,348,198
Mar 10, 2017	471.00	471.85	465.10	469.10	469.10	5,766,815
Mar 09, 2017	462.45	469.70	462.00	467.60	467.60	3,837,624
Mar 08, 2017	469.40	469.60	461.15	462.80	462.80	5,351,597
Mar 07, 2017	469.50	475.90	466.05	467.55	467.55	7,114,541
Mar 06, 2017	462.50	472.70	462.10	470.80	470.80	4,036,291
Mar 03, 2017	463.30	466.85	458.60	459.95	459.95	7,085,620
Mar 02, 2017	457.85	467.90	453.20	461.70	461.70	13,667,695
Mar 01, 2017	455.90	455.90	448.00	449.45	449.45	8,367,579
Feb 28, 2017	460.00	460.00	454.10	456.75	456.75	5,722,402
Feb 27, 2017	464.00	464.00	455.10	457.80	457.80	5,510,484
Feb 23, 2017	464.00	464.70	457.25	462.35	462.35	9,492,419
Feb 22, 2017	460.25	466.70	455.80	460.05	460.05	7,315,280
Feb 21, 2017	456.90	462.80	454.50	458.65	458.65	6,875,914
Feb 20, 2017	451.50	458.45	449.00	455.45	455.45	5,866,707
Feb 17, 2017	447.90	456.60	442.40	452.95	452.95	10,063,504
Feb 16, 2017	442.55	447.60	435.40	446.00	446.00	11,622,714
Feb 15, 2017	449.05	453.00	434.35	436.45	436.45	38,638,630
Feb 14, 2017	503.00	506.70	466.55	482.05	482.05	14,901,414
Feb 13, 2017	512.70	512.70	503.30	505.30	505.30	4,700,518
Feb 10, 2017	513.00	514.80	506.50	509.55	509.55	4,732,032
Feb 09, 2017	515.40	518.00	505.75	512.85	512.85	4,099,871
Feb 08, 2017	512.35	514.95	506.30	513.05	513.05	5,975,054
Feb 07, 2017	524.80	524.80	502.00	506.80	506.80	7,987,282
Feb 06, 2017	527.90	531.45	523.20	525.85	525.85	3,642,527
Feb 03, 2017	531.90	531.90	519.50	522.60	522.60	5,298,261
Feb 02, 2017	537.60	537.60	526.80	531.50	531.50	6,579,801
Feb 01, 2017	527.50	544.50	522.90	542.25	542.25	4,786,720
Jan 31, 2017	530.20	531.50	518.00	523.55	523.55	6,035,022
Jan 30, 2017	542.00	543.50	530.80	532.30	532.30	4,163,428
Jan 27, 2017	549.00	552.00	539.75	541.95	541.95	4,493,803
Jan 25, 2017	543.25	551.90	541.55	548.90	548.90	4,504,941
Jan 24, 2017	533.00	543.00	532.35	541.55	541.55	5,183,630
Jan 23, 2017	523.20	534.95	523.00	532.70	532.70	4,209,879
Jan 20, 2017	527.40	529.30	521.25	523.20	523.20	5,013,928
Jan 19, 2017	523.00	535.60	522.70	531.45	531.45	5,810,128
Jan 18, 2017	523.05	529.60	521.20	522.45	522.45	5,874,608
Jan 17, 2017	528.10	530.80	521.00	523.70	523.70	4,297,426
Jan 16, 2017	518.65	529.45	517.00	526.40	526.40	6,084,582
Jan 13, 2017	523.25	523.25	507.50	514.85	514.85	6,367,248
Jan 12, 2017	521.70	524.00	513.20	518.25	518.25	4,219,627
Jan 11, 2017	520.25	523.95	517.15	519.25	519.25	4,886,398
Jan 10, 2017	506.55	518.00	505.95	516.25	516.25	7,973,024
Jan 09, 2017	499.40	504.60	492.15	500.15	500.15	3,932,710
Jan 06, 2017	502.95	507.95	496.25	497.75	497.75	4,907,475
Jan 05, 2017	496.00	503.40	495.55	502.15	502.15	7,961,242
Jan 04, 2017	484.65	493.70	484.10	486.65	486.65	4,769,872
Jan 03, 2017	491.00	492.70	479.90	481.10	481.10	5,814,518
Jan 02, 2017	472.00	488.70	469.05	487.05	487.05	4,024,156
Dec 30, 2016	471.00	475.00	467.50	472.00	472.00	3,605,555
Dec 29, 2016	462.75	472.70	459.35	470.90	470.90	4,763,171
Dec 28, 2016	467.00	468.65	462.00	463.35	463.35	3,772,181
Dec 27, 2016	460.00	468.75	457.40	466.95	466.95	3,164,664
Dec 26, 2016	465.50	465.50	455.60	457.85	457.85	3,282,425
Dec 23, 2016	464.95	468.30	460.00	465.65	465.65	3,957,854
Dec 22, 2016	468.15	472.95	464.80	469.60	469.60	5,436,494
Dec 21, 2016	473.50	474.50	467.10	468.50	468.50	3,492,856
Dec 20, 2016	473.00	475.00	469.10	473.15	473.15	3,690,160
Dec 19, 2016	470.90	478.55	465.50	471.80	471.80	5,445,624
Dec 16, 2016	465.00	474.90	464.20	473.15	473.15	9,015,744
Dec 15, 2016	464.00	473.60	462.50	463.20	463.20	6,539,067
Dec 14, 2016	470.20	476.80	462.65	472.35	472.35	7,660,437
Dec 13, 2016	476.80	486.25	462.25	470.65	470.65	63,880,404
Dec 12, 2016	461.95	461.95	451.05	454.40	454.40	3,837,786
Dec 09, 2016	464.95	468.55	460.60	464.10	464.10	5,690,877
Dec 08, 2016	451.20	464.40	451.20	461.55	461.55	8,176,055
Dec 07, 2016	440.00	449.20	439.25	445.35	445.35	5,559,803
Dec 06, 2016	441.00	445.90	438.10	441.10	441.10	4,209,420
Dec 05, 2016	436.00	441.00	428.30	439.30	439.30	8,211,182
Dec 02, 2016	445.00	453.50	431.15	432.90	432.90	10,450,654
Dec 01, 2016	457.00	457.70	446.90	448.20	448.20	7,706,825
Nov 30, 2016	460.00	463.80	455.10	459.30	459.30	8,377,510
Nov 29, 2016	455.00	466.30	451.35	459.85	459.85	8,570,549
Nov 28, 2016	451.25	460.00	450.50	454.70	454.70	5,025,929
Nov 25, 2016	454.10	456.35	443.15	452.35	452.35	7,426,347
Nov 24, 2016	466.35	466.35	449.70	452.95	452.95	8,046,995
Nov 23, 2016	467.00	475.30	462.00	471.50	471.50	6,727,083
Nov 22, 2016	464.05	471.00	453.30	464.85	464.85	6,644,867
Nov 21, 2016	468.00	472.80	451.50	456.95	456.95	7,325,876
Nov 18, 2016	469.90	473.85	461.85	471.25	471.25	7,246,244
Nov 17, 2016	460.00	476.00	459.65	472.85	472.85	8,949,767
Nov 16, 2016	468.45	471.70	450.00	458.45	458.45	10,855,618
Nov 15, 2016	484.90	484.90	453.00	457.40	457.40	15,356,070
Nov 11, 2016	526.50	530.00	505.00	507.30	507.30	7,823,667
Nov 10, 2016	536.00	549.35	531.50	533.70	533.70	6,906,437
Nov 09, 2016	501.15	544.00	500.00	533.50	533.50	10,276,017
Nov 08, 2016	518.40	543.00	517.00	540.20	540.20	12,739,083
Nov 07, 2016	513.00	521.30	505.05	506.35	506.35	5,507,954
Nov 04, 2016	509.25	516.35	501.60	512.30	512.30	7,564,243
Nov 03, 2016	509.80	521.45	505.20	510.20	510.20	6,909,458
Nov 02, 2016	522.60	526.00	512.35	513.30	513.30	4,750,117
Nov 01, 2016	534.40	537.90	525.05	530.60	530.60	6,848,662
Oct 28, 2016	527.00	539.95	525.10	537.00	537.00	5,665,910
Oct 27, 2016	515.60	525.75	510.75	522.00	522.00	18,470,182
Oct 26, 2016	548.00	548.00	523.15	530.05	530.05	6,665,017
Oct 25, 2016	549.85	561.00	549.10	553.80	553.80	5,690,576
Oct 24, 2016	544.00	564.00	543.55	559.80	559.80	5,161,299
Oct 21, 2016	549.00	550.00	541.50	544.50	544.50	2,789,747
Oct 20, 2016	553.05	554.00	546.00	546.85	546.85	2,770,011
Oct 19, 2016	552.05	554.90	545.05	550.50	550.50	4,275,157
Oct 18, 2016	549.20	556.00	549.20	554.25	554.25	3,965,424
Oct 17, 2016	557.85	557.85	545.90	547.55	547.55	3,463,154
Oct 14, 2016	546.00	557.45	545.00	556.10	556.10	5,872,827
Oct 13, 2016	556.90	556.90	537.00	544.85	544.85	9,510,827
Oct 10, 2016	571.10	571.10	560.90	562.05	562.05	3,673,211
Oct 07, 2016	554.50	567.30	552.60	565.70	565.70	9,122,002
Oct 06, 2016	563.10	564.20	549.10	551.45	551.45	4,273,945
Oct 05, 2016	555.30	562.40	549.75	559.65	559.65	5,929,204
Oct 04, 2016	547.40	552.40	540.65	549.95	549.95	5,715,454
Oct 03, 2016	539.40	546.00	539.00	540.80	540.80	4,505,939
Sep 30, 2016	525.60	536.55	521.20	534.85	534.85	5,659,248
Sep 29, 2016	543.00	546.90	516.65	526.30	526.30	9,315,794
Sep 28, 2016	533.00	545.40	531.50	540.00	540.00	6,604,953
Sep 27, 2016	537.70	542.00	530.25	531.95	531.95	4,912,743
Sep 26, 2016	549.95	549.95	533.75	535.30	535.30	6,858,574
Sep 23, 2016	558.50	558.50	551.20	553.05	553.05	4,840,360
Sep 22, 2016	561.20	562.95	551.35	558.45	558.45	6,012,388
Sep 21, 2016	548.60	556.40	544.00	549.90	549.90	5,919,149
Sep 20, 2016	555.00	556.30	545.50	548.45	548.45	6,874,462
Sep 19, 2016	553.80	556.40	549.45	554.45	554.45	6,979,269
Sep 16, 2016	562.40	568.20	546.35	548.70	548.70	10,931,845
Sep 15, 2016	562.00	566.25	555.40	557.55	557.55	5,258,859
Sep 14, 2016	556.25	565.35	544.10	560.50	560.50	12,364,724
Sep 12, 2016	551.00	560.00	549.25	553.45	553.45	7,055,294
Sep 09, 2016	580.00	582.95	571.70	573.25	573.25	7,159,068
Sep 08, 2016	590.75	591.70	577.75	584.20	584.20	10,456,258
Sep 07, 2016	590.00	598.40	584.00	587.40	587.40	13,408,927
Sep 06, 2016	556.35	593.30	556.35	588.70	588.70	15,813,178
Sep 02, 2016	552.00	555.90	549.10	549.85	549.85	10,097,146
Sep 01, 2016	540.50	546.65	540.00	543.65	543.65	7,571,854
Aug 31, 2016	529.00	548.80	529.00	537.70	537.70	15,725,942
Aug 30, 2016	528.50	530.80	524.10	529.00	529.00	6,611,147
Aug 29, 2016	522.50	528.75	515.40	525.30	525.30	12,534,399
Aug 26, 2016	502.00	515.35	486.00	503.75	503.75	16,347,856
Aug 25, 2016	498.35	503.30	491.30	493.85	493.85	8,787,262
Aug 24, 2016	504.70	506.05	493.60	498.35	498.35	5,189,459
Aug 23, 2016	505.25	508.60	500.45	504.00	504.00	5,342,115
Aug 22, 2016	509.10	513.60	503.10	503.95	503.95	4,330,313
Aug 19, 2016	514.00	515.00	508.20	510.00	510.00	4,567,273
Aug 18, 2016	512.40	517.90	510.75	512.05	512.05	4,990,558
Aug 17, 2016	511.10	514.25	505.85	510.40	510.40	5,853,980
Aug 16, 2016	512.95	515.00	503.30	507.60	507.60	6,034,295
Aug 12, 2016	506.90	519.50	506.15	516.80	516.80	7,167,435
Aug 11, 2016	503.75	505.00	495.10	503.25	503.25	4,112,806
Aug 10, 2016	515.60	516.50	502.30	503.45	503.45	6,371,139
Aug 09, 2016	521.00	522.00	509.20	513.80	513.80	6,015,760
Aug 08, 2016	518.20	522.60	513.40	514.80	514.80	4,649,302
Aug 05, 2016	507.20	518.70	502.15	516.40	516.40	6,393,514
Aug 04, 2016	490.10	501.45	488.60	500.00	500.00	9,476,008
Aug 03, 2016	494.50	499.50	475.50	478.40	478.40	7,925,049
Aug 02, 2016	510.00	511.20	491.15	493.30	493.30	5,251,838
Aug 01, 2016	506.80	514.90	505.50	508.25	508.25	4,748,497
Jul 29, 2016	507.80	510.50	501.10	503.20	503.20	3,746,332
Jul 28, 2016	510.00	511.90	498.75	506.85	506.85	6,338,260
Jul 27, 2016	507.75	513.05	505.50	510.10	510.10	5,193,425
Jul 26, 2016	506.05	513.35	502.10	503.25	503.25	6,187,499
Jul 25, 2016	505.50	510.95	503.35	509.00	509.00	4,638,151
Jul 22, 2016	494.45	508.45	493.50	507.20	507.20	5,588,143
Jul 21, 2016	498.45	500.00	489.70	491.05	491.05	3,658,371
Jul 20, 2016	496.30	502.45	492.45	493.90	493.90	5,697,901
Jul 19, 2016	493.90	503.50	493.45	499.25	499.25	7,665,519
Jul 18, 2016	495.00	505.00	490.00	492.65	492.65	7,463,954
Jul 18, 2016	0.2 Dividend
Jul 15, 2016	480.00	501.70	479.65	494.00	493.80	8,889,558
Jul 14, 2016	480.10	489.30	478.95	486.10	485.90	5,983,007
Jul 13, 2016	485.95	488.10	477.95	481.10	480.91	5,855,718
Jul 12, 2016	486.00	488.65	481.10	484.30	484.10	6,767,972
Jul 11, 2016	472.10	486.80	472.10	484.60	484.40	10,477,166
Jul 08, 2016	464.30	468.20	462.65	466.30	466.11	9,263,727
Jul 07, 2016	460.95	465.45	454.10	455.15	454.97	6,580,663
Jul 05, 2016	468.50	469.00	459.50	460.90	460.71	4,934,087
Jul 04, 2016	467.00	474.85	467.00	469.50	469.31	8,413,087
Jul 01, 2016	463.60	464.75	454.70	457.90	457.71	7,027,759
Jun 30, 2016	454.30	462.25	451.55	459.25	459.06	13,214,064
Jun 29, 2016	447.10	449.80	445.40	447.25	447.07	6,285,461
Jun 28, 2016	448.00	448.00	433.00	440.40	440.22	10,190,394
Jun 27, 2016	451.80	457.25	443.60	448.95	448.77	12,450,283
Jun 24, 2016	439.20	453.75	421.25	449.40	449.22	40,998,600
Jun 23, 2016	476.10	489.90	476.10	487.95	487.75	9,628,216
Jun 22, 2016	483.05	484.80	468.05	472.70	472.51	7,660,165
Jun 21, 2016	484.00	486.20	477.60	484.90	484.70	8,907,801
Jun 20, 2016	464.75	484.20	460.25	482.05	481.85	9,261,350
Jun 17, 2016	461.00	465.75	457.30	464.40	464.21	7,836,702
Jun 16, 2016	449.70	455.50	446.05	454.35	454.17	7,255,454
Jun 15, 2016	449.90	453.00	447.25	452.10	451.92	5,704,865
Jun 14, 2016	446.90	453.85	441.15	448.40	448.22	9,615,226
Jun 13, 2016	451.00	451.40	436.70	444.25	444.07	9,507,282
Jun 10, 2016	466.75	466.75	454.50	456.95	456.77	7,039,858
Jun 09, 2016	469.45	470.25	465.00	467.15	466.96	8,525,017
Jun 08, 2016	465.50	468.80	463.20	466.15	465.96	10,467,158
Jun 07, 2016	466.45	466.45	459.00	463.05	462.86	12,568,902
Jun 06, 2016	457.80	465.00	450.20	460.50	460.31	9,356,808
Jun 03, 2016	458.05	461.80	452.50	453.95	453.77	11,672,544
Jun 02, 2016	444.10	460.50	444.10	453.45	453.27	13,674,434
Jun 01, 2016	455.75	458.30	445.00	449.20	449.02	10,389,215
May 31, 2016	456.00	464.90	445.00	459.65	459.46	110,744,326
May 30, 2016	404.80	423.60	401.30	421.25	421.08	15,767,133
May 27, 2016	400.00	405.00	396.00	403.90	403.74	9,035,525
May 26, 2016	400.50	402.00	396.75	399.25	399.09	8,469,732
May 25, 2016	394.00	399.95	394.00	397.00	396.84	8,897,382
May 24, 2016	383.80	391.75	382.65	389.10	388.94	10,568,106
May 23, 2016	388.55	389.95	380.10	381.75	381.60	8,153,090
May 20, 2016	386.70	392.70	383.50	384.45	384.29	6,537,509
May 19, 2016	386.25	393.30	381.95	386.90	386.74	10,988,676
May 18, 2016	383.50	387.35	381.60	384.85	384.69	8,589,315
May 17, 2016	392.60	395.00	386.60	389.70	389.54	9,425,555
May 16, 2016	393.80	396.70	389.00	392.70	392.54	8,248,193
May 13, 2016	391.25	394.00	385.50	389.95	389.79	14,027,896
May 12, 2016	379.00	388.60	379.00	387.05	386.89	6,506,343
May 11, 2016	384.80	391.95	376.10	379.85	379.70	11,595,875
May 10, 2016	400.80	400.80	387.15	388.95	388.79	9,166,453
May 09, 2016	400.35	405.20	395.15	403.35	403.19	8,700,283
May 06, 2016	388.60	400.90	384.50	398.70	398.54	9,953,672
May 05, 2016	384.00	396.05	383.15	391.15	390.99	9,601,341
May 04, 2016	405.50	405.50	380.10	381.80	381.65	12,069,134
May 03, 2016	410.90	422.00	407.80	409.65	409.48	9,620,804
May 02, 2016	407.95	410.45	402.50	407.70	407.53	4,178,821
Apr 29, 2016	410.00	413.70	403.05	408.35	408.18	6,251,095
Apr 28, 2016	418.80	420.95	409.70	411.35	411.18	7,546,101
Apr 27, 2016	418.95	425.25	414.65	418.55	418.38	6,227,941
Apr 26, 2016	408.65	423.65	405.05	419.05	418.88	6,998,505
Apr 25, 2016	417.60	417.60	410.00	412.20	412.03	3,272,996
Apr 22, 2016	412.10	420.50	408.00	417.00	416.83	5,995,998
Apr 21, 2016	408.70	417.20	406.00	411.50	411.33	9,211,869
Apr 20, 2016	407.00	410.35	400.65	404.10	403.94	7,589,901
Apr 18, 2016	407.65	409.90	402.50	407.35	407.19	5,571,076
Apr 13, 2016	400.00	411.75	398.15	408.75	408.58	12,373,115
Apr 12, 2016	387.95	397.40	387.15	395.80	395.64	7,702,684
Apr 11, 2016	373.95	387.80	373.90	386.65	386.49	6,827,449
Apr 08, 2016	375.50	380.05	370.50	371.45	371.30	4,860,484
Apr 07, 2016	375.95	384.80	370.30	375.20	375.05	8,724,110
Apr 06, 2016	373.70	382.40	372.05	376.70	376.55	7,323,269
Apr 05, 2016	386.00	386.00	369.00	370.50	370.35	6,058,241
Apr 04, 2016	385.95	391.00	382.40	388.40	388.24	6,011,729
Apr 01, 2016	386.40	386.40	377.70	379.65	379.50	5,683,771
